date,user_id,steps
2022-06-02,e44a337f-1035-48f8-82ae-0266f87cd9bd,0
2022-06-02,d3279999-bc8f-4352-82d7-7a0dcfc2fb73,16085
2022-06-02,b74926f4-578c-41d8-aa65-14de3127e064,17003
2022-06-02,33da74d2-1f45-434f-86ee-8ac812998d13,15909
2022-06-02,f0b6fa80-2a5e-4f57-957d-27154c76c4af,3518
2022-06-02,0c0ddf93-077a-47e1-b1c5-88c9f314806c,17632
2022-06-02,704ab32f-d730-48ed-94a6-8f3c57bf4d8c,13833
2022-06-02,91def501-ab70-4ad6-8c3c-6cee2615c628,6987
2022-06-02,148a0231-0c02-4be5-9a07-14c2f74ba9d7,10667
2022-06-02,6db512ae-7576-4cd8-ae36-d629639be070,17071
2022-06-02,641cd1bf-cf65-4850-86bc-e954514e476e,8271
2022-06-02,9d6c94bc-3b8f-4259-a0e0-abfe7620673b,282
2022-06-02,0808c6ef-cc62-4419-adc8-20e735f28548,5304
2022-06-02,2f647ead-3f1c-4e52-ada9-fb3ea9d1e429,19363
2022-06-02,b5988ad4-9dbb-47b7-a193-42a4ee42f360,0
2022-06-02,9a7abf65-00b0-4a9d-9c79-1912d25bb1d4,7235
2022-06-02,54160bb7-f7e1-46f5-b089-2d7ac120b45b,15833
2022-06-02,97243a0a-9d3c-4d43-bb3d-30067a755c00,1634
2022-06-02,8eb823da-fa02-432a-8778-93fc99de3299,0
2022-06-02,47d16b78-194b-42fe-8e12-5fb41ccf950f,8554
2022-06-02,dc92c671-4e54-4b38-85a6-bfdf62d51fc5,10599
2022-06-02,b7999684-07b7-4c2d-a217-039572be7a80,10006
2022-06-02,59414ca6-fc88-4153-9ec3-b7a991c58b15,174
2022-06-02,632c2363-fdfc-40ca-ade7-c604d618a6a9,8687
2022-06-02,dcc85dbb-7243-43aa-a590-1b55532fd591,13426
2022-06-02,8d12e6fb-0010-4f9e-905a-13cc33524f49,11325
2022-06-02,01470b0c-cfc7-4b05-bfd2-562ec8ed8f30,2859
2022-06-02,57865d27-2c1e-472c-86f8-efbc407f56d2,13308
2022-06-02,1af12f53-7e65-4c18-96ef-45b615125abc,5252
2022-06-02,cc8efddf-7559-4b02-b629-2b5d4f475195,19179
2022-06-02,a0cb339a-516c-4c09-83d1-2cfb6b5a3607,32803
2022-06-02,67dc4db7-b643-4201-ab77-034ee1762ae6,17408
2022-06-02,e78963b4-088c-464b-9ecc-885fc1b0f4a3,2570
2022-06-02,dd093110-b441-4fd7-89df-7dfc9331e5d7,14787
2022-06-02,e8dc090b-6dad-4555-8862-7261ff9e9224,33182
2022-06-02,10804c3f-33c6-47a3-8c34-d959801e36ac,9605
2022-06-02,137752f3-fcdf-4950-ba1d-b89b37537674,0
2022-06-02,2060ed71-b224-4a74-a249-7ccd5486faf4,12436
2022-06-02,fceb9b71-ac71-46c2-8d46-864e906f36ee,11546
2022-06-02,f63fac02-9d74-424d-8035-8d296feacf8e,5401
2022-06-02,ce414c1e-34e2-4a0f-8d2f-3a9b2045287a,8253
2022-06-02,2c7ed198-3436-46e4-96d5-b84770b0559b,0
2022-06-02,383700d7-4449-48a1-b393-07bed2fc74bc,0
2022-06-02,2ce31c42-da2f-41e6-b7bc-62dce2ee5fca,9400
2022-06-02,a7f8ace0-2c55-4654-b916-a53f40e31060,15455
2022-06-02,d2f41aad-448e-4020-ba2f-f29165e02e89,1007
2022-06-02,c49160e8-9d33-4e37-b96b-f6bf28d66bc7,24537
2022-06-02,79818470-00ba-4d82-9179-4e62ec6ddf84,0
2022-06-02,46659f31-6aec-4c48-a31f-d6698085968e,0
2022-06-02,3b441cdd-d13c-4765-9480-ac3aec8e8cb6,7436
2022-06-02,ca3fa167-fcde-428e-af83-ff1518b3e9ba,864
2022-06-02,b5ef7d50-7c06-47d9-a146-39235e3c5ab8,9421
2022-06-02,bdad4bc3-70fb-4982-8afe-2d54f128ac0b,736
2022-06-02,a3c9ae79-a380-44c5-b73b-dec3e3a50032,3801
2022-06-02,504f1761-2ac8-4823-9a2f-b0b24e48bdf5,5858
2022-06-02,ba6aa432-2fca-4473-886d-5e355bfcd0a6,14588
2022-06-02,a2dc2edf-74e0-4a0e-adac-d801ef91f81e,17606
2022-06-02,32c82446-e82d-4830-95f1-e8b47c662f58,72
2022-06-02,4d532ced-af37-46f2-897c-cda116fe5162,9244
2022-06-02,6bb56d67-0307-4f53-85a6-f4a10575f567,5994
2022-06-02,6f4a3471-53ce-4c55-9b74-2ab46c217248,10367
2022-06-02,7374dbaa-3e4a-4d52-896a-e2b80fcce4af,0
2022-06-02,8d1e73ef-a0b1-44e2-956b-0edd91d814fd,9250
2022-06-02,23ef88bf-4e61-4925-be1a-bacd274a2879,6539
2022-06-02,162d3304-5b5c-4879-896b-c90140095f60,10478
2022-06-03,54160bb7-f7e1-46f5-b089-2d7ac120b45b,3637
2022-06-03,47d16b78-194b-42fe-8e12-5fb41ccf950f,14183
2022-06-03,8dfecb00-ebd6-46e5-b611-3f8b7a610fc6,15012
2022-06-03,915089f4-45e6-43a3-a09c-9c64f0f39a8c,26659
2022-06-03,bdad4bc3-70fb-4982-8afe-2d54f128ac0b,12937
2022-06-03,29deb708-e1f8-48a1-b522-b56b574b3c28,3126
2022-06-03,4267452d-3ae9-4a5f-b004-940dc9dffbfd,1588
2022-06-03,2c789ec8-64f2-4903-a236-242c93171c6e,0
2022-06-03,a0cb339a-516c-4c09-83d1-2cfb6b5a3607,7465
2022-06-03,44f5790c-bb39-4d33-8c87-8d9bdf0b0db4,5765
2022-06-03,a3c9ae79-a380-44c5-b73b-dec3e3a50032,7413
2022-06-03,59414ca6-fc88-4153-9ec3-b7a991c58b15,13519
2022-06-03,3b441cdd-d13c-4765-9480-ac3aec8e8cb6,29
2022-06-03,b88915ec-556a-4fb2-9dce-4458b456bb02,3930
2022-06-03,1af12f53-7e65-4c18-96ef-45b615125abc,14218
2022-06-03,92e9ae14-684d-4e17-8cb7-73c9146c9258,0
2022-06-03,ad412df3-6256-4e15-8991-72df020b3cac,7962
2022-06-03,b74926f4-578c-41d8-aa65-14de3127e064,0
2022-06-03,fceb9b71-ac71-46c2-8d46-864e906f36ee,11753
2022-06-03,a2dc2edf-74e0-4a0e-adac-d801ef91f81e,0
2022-06-03,981525fe-c391-43a5-b839-f01d5a759421,18566
2022-06-03,7374dbaa-3e4a-4d52-896a-e2b80fcce4af,0
2022-06-03,36b7de15-de95-45af-979e-8e573f36628e,12414
2022-06-03,6e731c15-822e-4026-a09f-093724c47bc8,11804
2022-06-03,2f647ead-3f1c-4e52-ada9-fb3ea9d1e429,0
2022-06-03,148a0231-0c02-4be5-9a07-14c2f74ba9d7,3272
2022-06-03,d3279999-bc8f-4352-82d7-7a0dcfc2fb73,5716
2022-06-03,0808c6ef-cc62-4419-adc8-20e735f28548,2747
2022-06-03,8d12e6fb-0010-4f9e-905a-13cc33524f49,11921
2022-06-03,33da74d2-1f45-434f-86ee-8ac812998d13,13692
2022-06-03,6bb56d67-0307-4f53-85a6-f4a10575f567,5445
2022-06-03,504f1761-2ac8-4823-9a2f-b0b24e48bdf5,17692
2022-06-03,2ce31c42-da2f-41e6-b7bc-62dce2ee5fca,16699
2022-06-03,eede4556-d4fe-4302-9e1f-fe9a4bd9b31f,13905
2022-06-03,01470b0c-cfc7-4b05-bfd2-562ec8ed8f30,12599
2022-06-03,10804c3f-33c6-47a3-8c34-d959801e36ac,0
2022-06-03,a7f8ace0-2c55-4654-b916-a53f40e31060,14728
2022-06-03,913c261c-7daa-44cb-9737-ab4d1fe065c5,9012
2022-06-03,8d1e73ef-a0b1-44e2-956b-0edd91d814fd,27742
2022-06-03,2c7ed198-3436-46e4-96d5-b84770b0559b,15236
2022-06-03,b4b4fca6-85ed-47e7-af40-83b4a5a62814,5846
2022-06-03,55c54658-f7b5-46d8-823f-ffc99eccf53e,3109
2022-06-03,3f37aac3-8415-4473-b4e4-c9344860409e,12630
2022-06-03,c782e3ca-9d4d-4963-acec-b876ee8b531f,0
2022-06-03,79bc8e7f-6bcb-4f50-97ab-799ecf651318,12881
2022-06-03,dcc85dbb-7243-43aa-a590-1b55532fd591,6969
2022-06-03,632c2363-fdfc-40ca-ade7-c604d618a6a9,9333
2022-06-03,5283fb71-6220-4d6f-9af1-298a430790b3,0
2022-06-03,e8dc090b-6dad-4555-8862-7261ff9e9224,28103
2022-06-03,b5ef7d50-7c06-47d9-a146-39235e3c5ab8,16052
2022-06-03,704ab32f-d730-48ed-94a6-8f3c57bf4d8c,6711
2022-06-03,3047e122-f988-4355-9227-6cb84f393cdc,94
2022-06-03,37e3ef84-f613-4b9d-a312-72b809241699,13395
2022-06-03,e44a337f-1035-48f8-82ae-0266f87cd9bd,10476
2022-06-03,91def501-ab70-4ad6-8c3c-6cee2615c628,3646
2022-06-03,f63fac02-9d74-424d-8035-8d296feacf8e,4850
2022-06-03,641cd1bf-cf65-4850-86bc-e954514e476e,0
2022-06-03,fbf1d1b8-833c-40ce-a8ae-131db96dc7e1,12465
2022-06-03,b7999684-07b7-4c2d-a217-039572be7a80,2807
2022-06-03,9d6c94bc-3b8f-4259-a0e0-abfe7620673b,6862
2022-06-03,f0b6fa80-2a5e-4f57-957d-27154c76c4af,821
2022-06-03,79818470-00ba-4d82-9179-4e62ec6ddf84,5556
2022-06-03,9cbea79e-73df-4327-b362-7bd732014fea,10672
2022-06-03,b5988ad4-9dbb-47b7-a193-42a4ee42f360,17033
2022-06-03,b7aa5eba-2c4e-41af-b8a7-fcdc85ec1bfa,15737
2022-06-03,6f4a3471-53ce-4c55-9b74-2ab46c217248,8202
2022-06-03,9a7abf65-00b0-4a9d-9c79-1912d25bb1d4,23550
2022-06-03,6db512ae-7576-4cd8-ae36-d629639be070,24479
2022-06-03,97243a0a-9d3c-4d43-bb3d-30067a755c00,6635
2022-06-03,dc92c671-4e54-4b38-85a6-bfdf62d51fc5,3497
2022-06-03,46659f31-6aec-4c48-a31f-d6698085968e,4198
2022-06-03,d2f41aad-448e-4020-ba2f-f29165e02e89,8169
2022-06-03,e78963b4-088c-464b-9ecc-885fc1b0f4a3,6596
2022-06-03,383700d7-4449-48a1-b393-07bed2fc74bc,19062
2022-06-03,8eb823da-fa02-432a-8778-93fc99de3299,19349
2022-06-03,23ef88bf-4e61-4925-be1a-bacd274a2879,13269
2022-06-03,57865d27-2c1e-472c-86f8-efbc407f56d2,1319
2022-06-03,4fdd0c6b-8a56-4659-b3de-4b13e78e5767,14842
2022-06-03,4d532ced-af37-46f2-897c-cda116fe5162,19660
2022-06-03,5d94f364-6810-4193-abc6-e4c5e87479da,15633
2022-06-03,3661a4a3-34a6-401d-a704-981050483bad,25205
2022-06-03,cc8efddf-7559-4b02-b629-2b5d4f475195,17220
2022-06-03,32c82446-e82d-4830-95f1-e8b47c662f58,13821
2022-06-03,67dc4db7-b643-4201-ab77-034ee1762ae6,0
2022-06-03,bc5f3701-6f95-4d49-9343-283fb7af87db,16431
2022-06-03,dd093110-b441-4fd7-89df-7dfc9331e5d7,0
2022-06-03,3687f153-3282-4382-8c81-9f4bb24616ab,10201
2022-06-03,9891b4d7-d400-4380-8f16-12ad3f434554,12445
2022-06-03,0c0ddf93-077a-47e1-b1c5-88c9f314806c,0
2022-06-03,162d3304-5b5c-4879-896b-c90140095f60,4429
2022-06-03,ce414c1e-34e2-4a0f-8d2f-3a9b2045287a,18335
2022-06-03,ea2478e1-0e89-49d9-976e-5ce32459eec6,0
2022-06-03,ca3fa167-fcde-428e-af83-ff1518b3e9ba,13370
2022-06-03,9e6a7e1c-e4c7-4db2-8e88-827b2c0890a7,10872
2022-06-03,c49160e8-9d33-4e37-b96b-f6bf28d66bc7,5152
2022-06-03,524b1bb1-454d-4a43-9b46-b9f05e894c0d,5738
2022-06-03,b26eeb1d-7744-45c4-96e4-4d9e453dbeda,6677
2022-06-03,ba6aa432-2fca-4473-886d-5e355bfcd0a6,3199
2022-06-03,2060ed71-b224-4a74-a249-7ccd5486faf4,5424
2022-06-03,137752f3-fcdf-4950-ba1d-b89b37537674,20988
2022-06-04,162d3304-5b5c-4879-896b-c90140095f60,7226
2022-06-04,504f1761-2ac8-4823-9a2f-b0b24e48bdf5,556
2022-06-04,e8dc090b-6dad-4555-8862-7261ff9e9224,4277
2022-06-04,b7999684-07b7-4c2d-a217-039572be7a80,13687
2022-06-04,a2dc2edf-74e0-4a0e-adac-d801ef91f81e,3868
2022-06-04,e78963b4-088c-464b-9ecc-885fc1b0f4a3,11196
2022-06-04,c49160e8-9d33-4e37-b96b-f6bf28d66bc7,9235
2022-06-04,47d16b78-194b-42fe-8e12-5fb41ccf950f,13914
2022-06-04,59414ca6-fc88-4153-9ec3-b7a991c58b15,24703
2022-06-04,6db512ae-7576-4cd8-ae36-d629639be070,18072
2022-06-04,2c7ed198-3436-46e4-96d5-b84770b0559b,22067
2022-06-04,d2f41aad-448e-4020-ba2f-f29165e02e89,14119
2022-06-04,9a7abf65-00b0-4a9d-9c79-1912d25bb1d4,10402
2022-06-04,1af12f53-7e65-4c18-96ef-45b615125abc,1493
2022-06-04,57865d27-2c1e-472c-86f8-efbc407f56d2,0
2022-06-04,ea2478e1-0e89-49d9-976e-5ce32459eec6,17193
2022-06-04,67dc4db7-b643-4201-ab77-034ee1762ae6,3472
2022-06-04,a0cb339a-516c-4c09-83d1-2cfb6b5a3607,8245
2022-06-04,b4b4fca6-85ed-47e7-af40-83b4a5a62814,17968
2022-06-04,137752f3-fcdf-4950-ba1d-b89b37537674,9281
2022-06-04,fceb9b71-ac71-46c2-8d46-864e906f36ee,0
2022-06-04,2060ed71-b224-4a74-a249-7ccd5486faf4,18429
2022-06-04,dd093110-b441-4fd7-89df-7dfc9331e5d7,1199
2022-06-04,0c0ddf93-077a-47e1-b1c5-88c9f314806c,0
2022-06-04,383700d7-4449-48a1-b393-07bed2fc74bc,733
2022-06-04,01470b0c-cfc7-4b05-bfd2-562ec8ed8f30,4302
2022-06-04,f63fac02-9d74-424d-8035-8d296feacf8e,5124
2022-06-04,dcc85dbb-7243-43aa-a590-1b55532fd591,9477
2022-06-04,8d12e6fb-0010-4f9e-905a-13cc33524f49,1615
2022-06-04,632c2363-fdfc-40ca-ade7-c604d618a6a9,17185
2022-06-04,dc92c671-4e54-4b38-85a6-bfdf62d51fc5,20428
2022-06-04,148a0231-0c02-4be5-9a07-14c2f74ba9d7,9409
2022-06-04,2f647ead-3f1c-4e52-ada9-fb3ea9d1e429,17037
2022-06-04,ce414c1e-34e2-4a0f-8d2f-3a9b2045287a,4348
2022-06-04,23ef88bf-4e61-4925-be1a-bacd274a2879,7494
2022-06-04,6f4a3471-53ce-4c55-9b74-2ab46c217248,6161
2022-06-04,9d6c94bc-3b8f-4259-a0e0-abfe7620673b,22594
2022-06-04,641cd1bf-cf65-4850-86bc-e954514e476e,9283
2022-06-04,b5988ad4-9dbb-47b7-a193-42a4ee42f360,0
2022-06-04,54160bb7-f7e1-46f5-b089-2d7ac120b45b,11138
2022-06-04,97243a0a-9d3c-4d43-bb3d-30067a755c00,10134
2022-06-04,8d1e73ef-a0b1-44e2-956b-0edd91d814fd,0
2022-06-04,bdad4bc3-70fb-4982-8afe-2d54f128ac0b,19107
2022-06-04,e44a337f-1035-48f8-82ae-0266f87cd9bd,14974
2022-06-04,7374dbaa-3e4a-4d52-896a-e2b80fcce4af,726
2022-06-04,29deb708-e1f8-48a1-b522-b56b574b3c28,7568
2022-06-04,33da74d2-1f45-434f-86ee-8ac812998d13,2404
2022-06-04,3047e122-f988-4355-9227-6cb84f393cdc,0
2022-06-04,b88915ec-556a-4fb2-9dce-4458b456bb02,133
2022-06-04,b74926f4-578c-41d8-aa65-14de3127e064,19583
2022-06-04,ad412df3-6256-4e15-8991-72df020b3cac,6619
2022-06-04,79bc8e7f-6bcb-4f50-97ab-799ecf651318,10656
2022-06-04,c782e3ca-9d4d-4963-acec-b876ee8b531f,0
2022-06-04,9e6a7e1c-e4c7-4db2-8e88-827b2c0890a7,0
2022-06-04,fbf1d1b8-833c-40ce-a8ae-131db96dc7e1,3956
2022-06-04,2ce31c42-da2f-41e6-b7bc-62dce2ee5fca,9581
2022-06-04,915089f4-45e6-43a3-a09c-9c64f0f39a8c,21344
2022-06-04,a3c9ae79-a380-44c5-b73b-dec3e3a50032,7026
2022-06-04,524b1bb1-454d-4a43-9b46-b9f05e894c0d,13205
2022-06-04,6e731c15-822e-4026-a09f-093724c47bc8,0
2022-06-04,8dfecb00-ebd6-46e5-b611-3f8b7a610fc6,13237
2022-06-04,36b7de15-de95-45af-979e-8e573f36628e,20788
2022-06-04,b26eeb1d-7744-45c4-96e4-4d9e453dbeda,17673
2022-06-04,3687f153-3282-4382-8c81-9f4bb24616ab,13130
2022-06-04,92e9ae14-684d-4e17-8cb7-73c9146c9258,13262
2022-06-04,bc5f3701-6f95-4d49-9343-283fb7af87db,0
2022-06-04,4fdd0c6b-8a56-4659-b3de-4b13e78e5767,7187
2022-06-04,44f5790c-bb39-4d33-8c87-8d9bdf0b0db4,14865
2022-06-04,cc8efddf-7559-4b02-b629-2b5d4f475195,17479
2022-06-04,3661a4a3-34a6-401d-a704-981050483bad,22198
2022-06-04,5d94f364-6810-4193-abc6-e4c5e87479da,0
2022-06-04,eede4556-d4fe-4302-9e1f-fe9a4bd9b31f,2362
2022-06-04,8eb823da-fa02-432a-8778-93fc99de3299,0
2022-06-04,5283fb71-6220-4d6f-9af1-298a430790b3,16706
2022-06-04,d3279999-bc8f-4352-82d7-7a0dcfc2fb73,14086
2022-06-04,9891b4d7-d400-4380-8f16-12ad3f434554,0
2022-06-04,b7aa5eba-2c4e-41af-b8a7-fcdc85ec1bfa,2805
2022-06-04,b5ef7d50-7c06-47d9-a146-39235e3c5ab8,8701
2022-06-04,704ab32f-d730-48ed-94a6-8f3c57bf4d8c,16280
2022-06-04,91def501-ab70-4ad6-8c3c-6cee2615c628,4520
